,DATE,TMIN,TAVG,TMAX
982,2018-09-09,64.96428571428571,76.69642857142857,89.5
983,2018-09-10,64.25,73.82142857142857,85.07142857142857
984,2018-09-11,63.964285714285715,72.60714285714286,82.75
985,2018-09-12,63.214285714285715,71.71428571428571,81.71428571428571
986,2018-09-13,61.642857142857146,72.78571428571429,84.92857142857143
987,2018-09-14,63.2962962962963,76.22222222222223,90.29629629629629
988,2018-09-15,62.857142857142854,73.76785714285714,85.85714285714286
989,2018-09-16,61.82142857142857,72.98214285714286,85.60714285714286
990,2018-09-17,60.107142857142854,72.35714285714286,86.03571428571429
991,2018-09-18,59.32142857142857,70.85714285714286,84.14285714285714
992,2018-09-19,58.107142857142854,69.64285714285714,82.28571428571429
993,2018-09-20,60.32142857142857,70.73214285714286,82.75
994,2018-09-21,62.25,72.17857142857143,83.03571428571429
995,2018-09-22,63.92857142857143,74.21428571428571,86.21428571428571
996,2018-09-23,63.142857142857146,71.82142857142857,82.25
997,2018-09-24,61.25,69.28571428571429,79.25
998,2018-09-25,61.142857142857146,68.82142857142857,77.89285714285714
999,2018-09-26,62.25,72.0,83.89285714285714
1000,2018-09-27,63.285714285714285,73.60714285714286,85.14285714285714
1001,2018-09-28,62.48148148148148,71.42592592592592,82.03703703703704
1002,2018-09-29,61.67857142857143,69.39285714285714,79.21428571428571
1003,2018-09-30,58.92857142857143,70.375,82.46428571428571
1004,2018-10-01,64.88888888888889,75.72222222222223,87.66666666666667
1005,2018-10-02,65.0,72.16666666666667,79.66666666666667
1006,2018-10-03,62.81481481481482,67.85185185185185,73.66666666666667
1007,2018-10-04,59.592592592592595,66.20370370370371,74.51851851851852
1008,2018-10-05,58.925925925925924,66.92592592592592,75.85185185185185
1009,2018-10-06,58.964285714285715,65.78571428571429,73.96428571428571
1010,2018-10-07,57.607142857142854,65.39285714285714,74.5
1011,2018-10-08,57.592592592592595,65.25925925925925,74.5925925925926
1012,2018-10-09,58.035714285714285,65.26785714285714,74.03571428571429
1013,2018-10-10,56.607142857142854,63.375,71.71428571428571
1014,2018-10-11,55.22222222222222,63.425925925925924,73.03703703703704
1015,2018-10-12,56.214285714285715,67.14285714285714,78.75
1016,2018-10-13,58.535714285714285,63.05357142857143,68.60714285714286
1017,2018-10-14,57.714285714285715,63.964285714285715,71.85714285714286
1018,2018-10-15,56.285714285714285,66.53571428571429,76.92857142857143
1019,2018-10-16,55.0,67.21428571428571,80.10714285714286
1020,2018-10-17,55.642857142857146,67.53571428571429,80.5
1021,2018-10-18,57.25,69.55357142857143,82.64285714285714
1022,2018-10-19,60.535714285714285,72.75,85.28571428571429
1023,2018-10-20,61.2962962962963,73.24074074074075,86.25925925925925
1024,2018-10-21,58.357142857142854,68.96428571428571,80.21428571428571
1025,2018-10-22,58.75,66.64285714285714,76.17857142857143
1026,2018-10-23,59.07142857142857,67.0,76.0
1027,2018-10-24,58.857142857142854,67.91071428571429,78.32142857142857
1028,2018-10-25,58.92857142857143,68.64285714285714,79.46428571428571
1029,2018-10-26,60.357142857142854,71.51785714285714,84.14285714285714
1030,2018-10-27,60.285714285714285,71.32142857142857,84.53571428571429
1031,2018-10-28,58.892857142857146,69.03571428571429,81.64285714285714
1032,2018-10-29,56.357142857142854,65.82142857142857,76.39285714285714
1033,2018-10-30,56.17857142857143,64.91071428571429,74.5
1034,2018-10-31,55.857142857142854,66.23214285714286,77.71428571428571
1035,2018-11-01,57.642857142857146,68.83928571428571,81.28571428571429
1036,2018-11-02,59.964285714285715,72.35714285714286,86.78571428571429
1037,2018-11-03,60.392857142857146,72.0,84.75
1038,2018-11-04,59.0,70.08928571428571,82.14285714285714
1039,2018-11-05,56.357142857142854,65.73214285714286,76.92857142857143
1040,2018-11-06,58.57142857142857,65.76785714285714,75.0
1041,2018-11-07,56.32142857142857,63.410714285714285,72.28571428571429
1042,2018-11-08,54.5,63.875,73.60714285714286
1043,2018-11-09,54.5,65.76785714285714,77.10714285714286
1044,2018-11-10,51.57142857142857,63.17857142857143,76.71428571428571
1045,2018-11-11,48.785714285714285,61.0,73.92857142857143
